0.5263796497420581,0.5215029241568407,0.043115280271493965,0.04485448544854486,0.1225781512256078,0.020202020202020204,0.4898989898989899,0.32323232323232326,0.13914656771799627,0.13030167558844227,0.0033192383666879755,0.045700251437609925,0.47222451728592696,0.502766957401402,0.32,0.33,0.35,0.36,0.36,0.36,0.36,0.37,0.37,0.37,0.37,0.38,0.38,0.38,0.39,0.39,0.4,0.4,0.41,0.42,0.42,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.45,0.46,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.47,0.48,0.48,0.48,0.48,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.5,0.5,0.51,0.51,0.52,0.52,0.52,0.52,0.52,0.53,0.53,0.53,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.56,0.56,0.56,0.56,0.56,0.57,0.57,0.57,0.57,0.57,0.58,0.58,0.59,0.59,0.59,0.6,0.6,0.62
0.544929798397379,0.5438001118783885,0.04658048522809431,0.04413441344134413,0.06081851044508528,0.020202020202020204,0.5141414141414141,0.35353535353535354,0.15563801278087017,0.15325234674902283,0.003998220958998524,0.05016115703789178,0.4989666314206769,0.5245273683068912,0.35,0.37,0.38,0.38,0.4,0.4,0.4,0.41,0.41,0.41,0.42,0.43,0.43,0.43,0.43,0.43,0.44,0.44,0.44,0.45,0.45,0.45,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.48,0.49,0.49,0.49,0.49,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.52,0.53,0.53,0.54,0.54,0.55,0.55,0.55,0.55,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.57,0.57,0.57,0.57,0.58,0.58,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.6,0.61,0.61,0.63,0.63,0.64,0.64,0.66,0.66
0.5299187271343335,0.5288848782745399,0.04352372278899771,0.04456045604560456,0.05516383322382674,0.020202020202020204,0.4997979797979798,0.30303030303030304,0.1805813234384667,0.17826359069620143,0.004539707020541994,0.05622920201575874,0.4845954993388531,0.5096801653361813,0.3,0.34,0.37,0.37,0.37,0.38,0.39,0.39,0.4,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.47,0.47,0.47,0.48,0.48,0.48,0.48,0.48,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.51,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.53,0.54,0.54,0.54,0.54,0.55,0.55,0.55,0.56,0.56,0.56,0.57,0.57,0.57,0.57,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.59,0.61,0.61,0.62,0.64,0.67
0.5326244003929954,0.5295439499091408,0.04481270720080631,0.04466846684668467,0.08433891305167639,0.020202020202020204,0.49616161616161614,0.32323232323232326,0.16367759224902118,0.15763971697002283,0.003830635576705067,0.05321306167067179,0.4777464715485846,0.5096150407770986,0.32,0.33,0.33,0.34,0.35,0.36,0.36,0.37,0.38,0.39,0.39,0.4,0.4,0.4,0.41,0.41,0.41,0.41,0.42,0.42,0.43,0.43,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.45,0.45,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.49,0.49,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.53,0.53,0.53,0.54,0.54,0.55,0.55,0.55,0.56,0.56,0.57,0.57,0.57,0.58,0.58,0.58,0.58,0.58,0.59,0.59,0.59,0.59,0.6,0.6,0.61,0.61,0.62,0.62,0.62,0.63,0.65
0.5358786310037389,0.5328794659871392,0.04501910024249109,0.0443924392439244,0.09913770705971042,0.020202020202020204,0.5054545454545455,0.29292929292929293,0.1748093176664606,0.1728477841181379,0.0040705042237493645,0.055688690236402105,0.48917547788685856,0.5167143181574109,0.29,0.36,0.37,0.37,0.37,0.38,0.39,0.39,0.4,0.41,0.41,0.41,0.41,0.42,0.42,0.42,0.43,0.43,0.43,0.43,0.43,0.44,0.44,0.44,0.45,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.47,0.48,0.48,0.48,0.48,0.48,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.5,0.51,0.51,0.51,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.53,0.53,0.53,0.54,0.54,0.54,0.54,0.54,0.54,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.56,0.56,0.56,0.56,0.56,0.56,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.58,0.58,0.59,0.6,0.6,0.61,0.61,0.63,0.64,0.67
0.528887339376432,0.5253476965681185,0.04358883996948621,0.04467446744674468,0.10888958450606553,0.020202020202020204,0.49595959595959593,0.32323232323232326,0.21541950113378752,0.21750298620584715,0.005910572768358847,0.06608133875650105,0.4803782530544751,0.5072214853103904,0.32,0.36,0.37,0.38,0.38,0.38,0.39,0.39,0.4,0.4,0.4,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.43,0.44,0.44,0.45,0.45,0.45,0.45,0.46,0.46,0.46,0.46,0.47,0.47,0.47,0.47,0.47,0.48,0.48,0.48,0.48,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.55,0.55,0.55,0.55,0.56,0.56,0.56,0.56,0.56,0.56,0.58,0.58,0.58,0.58,0.58,0.59,0.59,0.6,0.61,0.61,0.64,0.7
0.5294363667675351,0.5266036589451437,0.04418473391711581,0.0445964596459646,0.08146479799454923,0.020202020202020204,0.4985858585858586,0.3434343434343434,0.19212533498247836,0.19068961257022604,0.005152294227577962,0.05849977879155597,0.48244756090489144,0.510387492879812,0.34,0.34,0.36,0.37,0.38,0.38,0.38,0.39,0.4,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.47,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.49,0.49,0.49,0.49,0.5,0.5,0.5,0.5,0.5,0.51,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.53,0.53,0.54,0.54,0.54,0.54,0.54,0.54,0.55,0.55,0.55,0.55,0.55,0.56,0.56,0.57,0.57,0.57,0.57,0.57,0.58,0.59,0.59,0.6,0.6,0.6,0.61,0.64,0.67,0.67,0.68
0.5353123664508777,0.5323076703440425,0.04574767475408547,0.04433243324332434,0.08482414087182127,0.020202020202020204,0.5074747474747475,0.29292929292929293,0.16244073386930538,0.15912384791102274,0.0038607196988888577,0.04983063119758111,0.4904858926740055,0.519400339920146,0.29,0.33,0.36,0.36,0.37,0.38,0.39,0.41,0.41,0.41,0.41,0.42,0.42,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.44,0.44,0.44,0.45,0.45,0.46,0.46,0.46,0.46,0.47,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.5,0.5,0.5,0.5,0.51,0.51,0.51,0.51,0.51,0.51,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.53,0.53,0.54,0.54,0.54,0.54,0.54,0.54,0.55,0.55,0.55,0.55,0.56,0.56,0.56,0.57,0.57,0.57,0.58,0.58,0.58,0.59,0.59,0.6,0.6,0.6,0.61,0.61,0.61,0.61,0.62,0.62,0.62,0.62,0.63,0.66
0.5430766330474126,0.5391456730632791,0.046222155220132,0.044272427242724274,0.10386336690041953,0.020202020202020204,0.5094949494949494,0.35353535353535354,0.15007215007215022,0.14586140670780465,0.0034659183807239117,0.047009904837778387,0.4930372166330711,0.5213704358953746,0.35,0.36,0.36,0.36,0.36,0.37,0.38,0.39,0.4,0.4,0.41,0.41,0.42,0.42,0.42,0.42,0.43,0.44,0.44,0.45,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.48,0.49,0.49,0.49,0.49,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.53,0.54,0.54,0.54,0.54,0.54,0.54,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.56,0.57,0.57,0.57,0.57,0.58,0.58,0.58,0.59,0.59,0.6,0.6,0.6,0.6,0.61,0.61,0.61,0.61,0.63,0.63,0.64,0.64,0.65
0.5357558547477732,0.533847019716754,0.045231585611997666,0.04466246624662466,0.07920141804294119,0.020202020202020204,0.49636363636363634,0.3333333333333333,0.18408575551432743,0.18054852466875743,0.00513345609432749,0.06114172459171548,0.4788960350491665,0.5094297371591167,0.33,0.33,0.33,0.36,0.37,0.39,0.39,0.39,0.39,0.39,0.4,0.4,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.48,0.48,0.48,0.48,0.48,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.5,0.5,0.5,0.51,0.51,0.51,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.54,0.54,0.55,0.56,0.56,0.56,0.57,0.57,0.57,0.57,0.58,0.58,0.58,0.59,0.59,0.6,0.6,0.61,0.63,0.65,0.66,0.66,0.67,0.67
